"","salary","age","elevel","car","zipcode","credit","brand","Age_Level","Age_Brackets"
"5111",110717.5,30,"2","6","8",5e+05,"Sony",1,"<40"
"5112",97544.02,68,"1","15","0",92667.63,"Sony",3,"60+"
"5113",34093.8,27,"3","14","8",312355.1,"Sony",1,"<40"
"5114",65032.92,20,"1","13","3",253708.5,"Acer",1,"<40"
"5115",45953.89,52,"4","2","3",457706.1,"Sony",2,"40-60"
"5116",70072.8,26,"1","18","3",117522.1,"Acer",1,"<40"
"5117",90039.12,70,"4","18","0",427660.7,"Sony",3,"60+"
"5118",105700.5,76,"3","8","0",36860.06,"Sony",3,"60+"
"5119",37687.86,65,"3","4","6",60234.38,"Acer",3,"60+"
"5120",62912.09,38,"0","2","6",283159.6,"Acer",1,"<40"
"5121",79115.92,25,"0","1","4",56019.32,"Acer",1,"<40"
"5122",99103.25,41,"0","20","0",97506.11,"Acer",2,"40-60"
"5123",62006.48,78,"2","3","0",41226.31,"Acer",3,"60+"
"5124",47250.24,77,"2","5","6",340356.1,"Acer",3,"60+"
"5125",86156.26,55,"4","17","8",388536.1,"Acer",2,"40-60"
"5126",46404.98,40,"4","7","2",299239.7,"Sony",2,"40-60"
"5127",52474.31,58,"1","8","8",436137.7,"Acer",2,"40-60"
"5128",63006.4,28,"1","3","8",106846.7,"Acer",1,"<40"
"5129",134176.4,24,"1","14","2",445506.6,"Sony",1,"<40"
"5130",145087.5,47,"4","1","8",378449.2,"Sony",2,"40-60"
"5131",63263.98,46,"4","20","5",371157.8,"Sony",2,"40-60"
"5132",32861.48,79,"2","7","4",173131.1,"Acer",3,"60+"
"5133",105840.6,27,"4","8","7",121225,"Sony",1,"<40"
"5134",44653.34,50,"4","13","5",470272,"Sony",2,"40-60"
"5135",117970.9,69,"1","11","5",205974.8,"Sony",3,"60+"
"5136",121412.4,35,"0","13","3",283995.7,"Sony",1,"<40"
"5137",146992,70,"1","1","0",391207.7,"Sony",3,"60+"
"5138",48105.82,55,"3","16","3",301857.3,"Sony",2,"40-60"
"5139",78797.89,43,"2","4","0",365135.3,"Acer",2,"40-60"
"5140",118175.5,57,"0","9","5",61755.75,"Acer",2,"40-60"
"5141",100430.2,65,"3","4","0",236739.1,"Sony",3,"60+"
"5142",109141.5,55,"3","6","1",65259.17,"Acer",2,"40-60"
"5143",34195.96,38,"1","20","3",396629.6,"Sony",1,"<40"
"5144",81771.69,55,"0","10","7",418905.2,"Acer",2,"40-60"
"5145",65490.11,34,"4","8","0",408459.2,"Acer",1,"<40"
"5146",89826.34,59,"2","17","6",38191.07,"Acer",2,"40-60"
"5147",59086.48,41,"1","16","1",135392.4,"Sony",2,"40-60"
"5148",56582.64,77,"0","17","6",378077.7,"Acer",3,"60+"
"5149",47018.64,56,"0","3","4",141197.6,"Sony",2,"40-60"
"5150",111680.8,24,"0","2","4",347092.3,"Sony",1,"<40"
"5151",125674.1,43,"1","13","8",295824.6,"Acer",2,"40-60"
"5152",85690.69,22,"3","20","7",8842.164,"Acer",1,"<40"
"5153",102735,34,"3","10","1",471466.6,"Acer",1,"<40"
"5154",72238.88,67,"0","15","8",236900.9,"Acer",3,"60+"
"5155",75175.22,33,"3","10","0",175401.7,"Acer",1,"<40"
"5156",29206.28,75,"3","16","1",202045.6,"Acer",3,"60+"
"5157",91553.9,75,"4","4","3",454829.5,"Sony",3,"60+"
"5158",56229.05,26,"0","17","3",195650,"Acer",1,"<40"
"5159",69067.57,59,"3","3","6",118437.2,"Acer",2,"40-60"
"5160",20000,20,"2","15","5",63123.79,"Sony",1,"<40"
"5161",46576.72,77,"1","17","5",290451.6,"Acer",3,"60+"
"5162",70667.1,25,"1","5","3",455738,"Acer",1,"<40"
"5163",63244.57,40,"2","7","2",155001.6,"Acer",2,"40-60"
"5164",100785.1,40,"3","17","3",35589.09,"Sony",2,"40-60"
"5165",37772.97,73,"4","13","4",113676.5,"Acer",3,"60+"
"5166",85494.22,68,"4","10","0",330220.7,"Sony",3,"60+"
"5167",70013.91,52,"2","2","1",199401.9,"Sony",2,"40-60"
"5168",144383.3,69,"3","8","3",473996.2,"Sony",3,"60+"
"5169",44417.5,35,"2","15","6",351521.8,"Sony",1,"<40"
"5170",101165.2,67,"3","4","2",5e+05,"Sony",3,"60+"
"5171",98493.56,70,"2","1","5",454138.2,"Sony",3,"60+"
"5172",103431.4,57,"0","13","7",77365.43,"Acer",2,"40-60"
"5173",126337.4,38,"0","19","7",477479.9,"Sony",1,"<40"
"5174",88339.05,40,"2","7","4",424709.3,"Acer",2,"40-60"
"5175",86745.48,69,"1","1","3",270849.7,"Sony",3,"60+"
"5176",64286.86,55,"0","14","8",406534.3,"Sony",2,"40-60"
"5177",72130.6,80,"2","19","2",200612.4,"Acer",3,"60+"
"5178",120631.2,77,"0","18","1",234425.7,"Sony",3,"60+"
"5179",132847.4,59,"2","14","3",418344.7,"Sony",2,"40-60"
"5180",134880.8,79,"3","12","5",99831.22,"Sony",3,"60+"
"5181",133470.3,67,"4","2","4",201075.6,"Sony",3,"60+"
"5182",84944.9,28,"2","17","5",213684,"Acer",1,"<40"
"5183",97401.12,37,"1","4","0",153701.7,"Acer",1,"<40"
"5184",44204.18,24,"3","19","5",343063.4,"Sony",1,"<40"
"5185",26469.76,66,"1","2","5",0,"Acer",3,"60+"
"5186",91035.51,53,"4","5","5",112484.7,"Acer",2,"40-60"
"5187",20000,77,"0","20","2",253754.7,"Sony",3,"60+"
"5188",62487.87,73,"3","9","3",97114.64,"Acer",3,"60+"
"5189",103886.8,79,"0","13","2",151861.8,"Sony",3,"60+"
"5190",98970.09,70,"4","3","6",411322.8,"Sony",3,"60+"
"5191",115150.2,34,"2","10","2",46063.68,"Sony",1,"<40"
"5192",33977.83,46,"3","17","8",93179.22,"Sony",2,"40-60"
"5193",137774.8,30,"1","20","7",5e+05,"Sony",1,"<40"
"5194",117047.4,28,"2","2","6",4483.057,"Sony",1,"<40"
"5195",124751.9,46,"1","15","2",307971.8,"Sony",2,"40-60"
"5196",108492.8,56,"3","19","4",391474.2,"Acer",2,"40-60"
"5197",131571,52,"0","17","0",73807.14,"Sony",2,"40-60"
"5198",93480.68,62,"0","16","7",208285,"Sony",3,"60+"
"5199",118226.8,71,"3","6","1",386631.1,"Sony",3,"60+"
"5200",84283.82,40,"3","16","7",113956.1,"Acer",2,"40-60"
"5201",75052.45,40,"4","2","3",206744.8,"Sony",2,"40-60"
"5202",20000,70,"2","5","6",461232.7,"Sony",3,"60+"
"5203",64540.87,20,"1","4","0",294264.5,"Acer",1,"<40"
"5204",133938.7,73,"4","17","6",492618.8,"Sony",3,"60+"
"5205",109374.4,54,"2","7","0",3412.16,"Acer",2,"40-60"
"5206",48551.07,39,"1","18","5",175388.5,"Sony",1,"<40"
"5207",66921.77,33,"2","18","4",204950.1,"Acer",1,"<40"
"5208",77389.39,29,"2","15","7",369061.3,"Acer",1,"<40"
"5209",89184.08,42,"4","13","7",246411.6,"Acer",2,"40-60"
"5210",121735.5,26,"4","10","1",373514.5,"Sony",1,"<40"
"5211",21359.89,42,"3","19","3",332893.5,"Sony",2,"40-60"
"5212",116878.6,34,"1","9","0",90857.37,"Sony",1,"<40"
"5213",114157.5,33,"0","15","8",328351,"Sony",1,"<40"
"5214",75147.6,80,"1","19","0",5e+05,"Acer",3,"60+"
"5215",20975.3,23,"3","7","6",238601,"Sony",1,"<40"
"5216",123342.5,47,"1","13","4",256838.1,"Acer",2,"40-60"
"5217",142671.4,28,"0","13","2",480029.8,"Sony",1,"<40"
"5218",25358.58,23,"1","16","0",57716.06,"Sony",1,"<40"
"5219",134783.9,23,"4","7","2",441369.6,"Sony",1,"<40"
"5220",71161.18,48,"2","14","5",404608.6,"Sony",2,"40-60"
"5221",144606.9,36,"0","16","6",210526.9,"Sony",1,"<40"
"5222",31040.59,45,"4","14","4",83878,"Sony",2,"40-60"
"5223",32045.28,41,"3","3","7",185192.7,"Sony",2,"40-60"
"5224",143694.3,46,"2","19","4",335187.2,"Sony",2,"40-60"
"5225",122082.2,51,"4","6","2",143505.9,"Acer",2,"40-60"
"5226",136238.7,51,"1","10","6",334827.9,"Sony",2,"40-60"
"5227",20714.3,67,"0","6","5",94073.28,"Sony",3,"60+"
"5228",73495.84,35,"2","2","2",258701.4,"Acer",1,"<40"
"5229",98383.99,59,"1","5","4",239965.6,"Acer",2,"40-60"
"5230",109015.4,70,"1","16","2",382215.9,"Sony",3,"60+"
"5231",75298.12,62,"3","19","5",111770.6,"Sony",3,"60+"
"5232",120179.2,62,"4","17","2",202643.5,"Sony",3,"60+"
"5233",22586.83,22,"4","13","1",467685.5,"Sony",1,"<40"
"5234",113388.7,72,"0","16","5",430793.4,"Sony",3,"60+"
"5235",132747.5,38,"3","6","4",37775.53,"Sony",1,"<40"
"5236",69133.8,78,"2","3","1",104982.5,"Sony",3,"60+"
"5237",71637.66,48,"2","19","1",4633.824,"Sony",2,"40-60"
"5238",92976.14,80,"3","17","6",76533.12,"Sony",3,"60+"
"5239",45736.93,20,"0","5","6",492482.8,"Sony",1,"<40"
"5240",87496.26,67,"2","5","6",58074.12,"Sony",3,"60+"
"5241",79785.63,53,"2","5","6",288187.6,"Acer",2,"40-60"
"5242",71530.09,61,"1","4","4",211495.2,"Acer",3,"60+"
"5243",141259.7,61,"1","14","0",236394.2,"Sony",3,"60+"
"5244",111416.5,32,"4","4","6",276142.4,"Sony",1,"<40"
"5245",26058.15,35,"3","5","0",427370.7,"Sony",1,"<40"
"5246",101565.3,71,"0","17","4",321305.5,"Sony",3,"60+"
"5247",98966.73,72,"2","10","6",141537.7,"Sony",3,"60+"
"5248",110458.1,48,"3","14","7",278017.7,"Acer",2,"40-60"
"5249",80468.79,50,"4","8","0",28321.82,"Acer",2,"40-60"
"5250",44423.6,52,"1","6","4",285479.5,"Sony",2,"40-60"
"5251",87107.15,53,"1","2","8",341825.1,"Acer",2,"40-60"
"5252",150000,40,"1","11","1",237528.7,"Sony",2,"40-60"
"5253",96787.44,22,"4","19","5",425885.9,"Acer",1,"<40"
"5254",127835.8,69,"0","12","7",255472.6,"Sony",3,"60+"
"5255",118392.3,79,"1","9","2",127936.2,"Sony",3,"60+"
"5256",120667.6,64,"3","12","0",418688.1,"Sony",3,"60+"
"5257",133292.7,25,"3","15","8",271313.5,"Sony",1,"<40"
"5258",39098.39,76,"0","9","4",359015.3,"Acer",3,"60+"
"5259",143589.6,44,"1","4","8",46215.88,"Sony",2,"40-60"
"5260",89560.13,65,"1","17","8",395558.4,"Sony",3,"60+"
"5261",22729.38,74,"0","15","6",168961.1,"Sony",3,"60+"
"5262",118820.5,29,"1","13","6",416071.9,"Sony",1,"<40"
"5263",81868.92,63,"0","6","5",251368.7,"Sony",3,"60+"
"5264",27882.76,35,"1","3","3",276479.3,"Sony",1,"<40"
"5265",46912.26,25,"4","16","8",377083.1,"Sony",1,"<40"
"5266",28467.79,67,"0","9","1",147779.3,"Sony",3,"60+"
"5267",101537.1,34,"2","16","5",315785.2,"Sony",1,"<40"
"5268",110344.9,80,"0","5","6",221952.4,"Sony",3,"60+"
"5269",43065.48,39,"0","8","8",101437.1,"Sony",1,"<40"
"5270",27297.51,55,"2","18","2",23465.69,"Sony",2,"40-60"
"5271",143150.8,21,"0","19","0",178031.8,"Sony",1,"<40"
"5272",89186.64,37,"2","3","3",229216.2,"Acer",1,"<40"
"5273",111285.1,75,"3","1","5",423776.9,"Sony",3,"60+"
"5274",105210.6,62,"1","17","8",220308.1,"Sony",3,"60+"
"5275",124978.5,46,"1","11","3",418219.8,"Acer",2,"40-60"
"5276",59849.43,77,"3","12","8",324355,"Acer",3,"60+"
"5277",143519.5,46,"2","20","3",180084.1,"Sony",2,"40-60"
"5278",143821.9,48,"0","8","8",180542.2,"Sony",2,"40-60"
"5279",35302.23,80,"1","1","0",400167.6,"Acer",3,"60+"
"5280",109001.1,65,"1","7","3",147555.1,"Sony",3,"60+"
"5281",45099.37,53,"2","12","1",388165.6,"Sony",2,"40-60"
"5282",87952.02,76,"3","8","1",17177.18,"Sony",3,"60+"
"5283",64426.02,80,"1","10","1",401866.7,"Acer",3,"60+"
"5284",23246.84,47,"4","5","5",112961,"Sony",2,"40-60"
"5285",111931.1,61,"2","15","4",288977.1,"Sony",3,"60+"
"5286",90344.55,31,"4","2","6",465250.2,"Acer",1,"<40"
"5287",149229,29,"0","12","7",201615.4,"Sony",1,"<40"
"5288",24835.21,24,"4","2","1",53823.95,"Sony",1,"<40"
"5289",86059.61,53,"2","11","5",409132,"Acer",2,"40-60"
"5290",73821.81,74,"3","20","8",166677.9,"Acer",3,"60+"
"5291",141074.3,48,"2","13","5",444417.8,"Sony",2,"40-60"
"5292",150000,22,"3","4","2",94254.9,"Sony",1,"<40"
"5293",41786.98,35,"4","16","0",142668.8,"Sony",1,"<40"
"5294",52232.14,40,"0","7","4",443298.8,"Sony",2,"40-60"
"5295",98601.11,36,"1","14","8",366168.4,"Sony",1,"<40"
"5296",91869.47,58,"3","6","1",23777.82,"Acer",2,"40-60"
"5297",36727.95,75,"2","12","6",422952.5,"Acer",3,"60+"
"5298",45493.69,38,"4","5","8",357745.5,"Sony",1,"<40"
"5299",114458.8,75,"4","3","7",51672.96,"Sony",3,"60+"
"5300",28738.99,64,"0","14","8",402332.7,"Acer",3,"60+"
"5301",56805.22,67,"4","16","6",244856.9,"Acer",3,"60+"
"5302",67195.43,45,"4","6","5",294270.6,"Sony",2,"40-60"
"5303",31408.85,75,"4","3","1",423878.5,"Acer",3,"60+"
"5304",130106.5,59,"4","7","0",292501.6,"Sony",2,"40-60"
"5305",73317.09,72,"3","19","8",489491.8,"Sony",3,"60+"
"5306",84689.32,45,"0","7","6",320071.9,"Acer",2,"40-60"
"5307",144501.4,67,"1","7","4",42009.88,"Sony",3,"60+"
"5308",40768.57,31,"2","5","2",0,"Sony",1,"<40"
"5309",46871.03,76,"2","12","3",93024.01,"Acer",3,"60+"
"5310",147135.6,43,"3","15","1",252487.4,"Sony",2,"40-60"
"5311",104570.1,66,"0","9","3",383275.8,"Sony",3,"60+"
"5312",90791.59,69,"3","4","4",128975.5,"Sony",3,"60+"
"5313",47263.66,66,"1","15","1",70001.55,"Acer",3,"60+"
"5314",95389.18,30,"2","9","7",244746.1,"Acer",1,"<40"
"5315",65930.95,28,"1","7","3",477012.1,"Acer",1,"<40"
"5316",76198.7,55,"3","17","8",0,"Sony",2,"40-60"
"5317",69004.46,76,"4","12","7",341322.6,"Acer",3,"60+"
"5318",105280.3,33,"0","13","6",429466.1,"Acer",1,"<40"
"5319",141486.4,23,"4","18","6",324009.6,"Sony",1,"<40"
"5320",124646.5,42,"4","17","0",258806.8,"Sony",2,"40-60"
"5321",101577.3,32,"4","7","4",197527.2,"Sony",1,"<40"
"5322",150000,56,"1","12","0",184593.4,"Sony",2,"40-60"
"5323",121707.1,56,"3","8","0",350941.4,"Acer",2,"40-60"
"5324",72621.3,33,"3","20","2",108901.4,"Acer",1,"<40"
"5325",108946.2,31,"4","6","8",7449.769,"Sony",1,"<40"
"5326",72896.3,70,"3","6","8",443459.9,"Acer",3,"60+"
"5327",140621.1,32,"0","8","8",399488.6,"Sony",1,"<40"
"5328",138531.6,63,"0","19","7",141685,"Sony",3,"60+"
"5329",150000,75,"1","1","3",209065.2,"Sony",3,"60+"
"5330",105841.5,45,"4","14","1",215275.3,"Acer",2,"40-60"
"5331",63228.44,35,"1","13","0",97134.86,"Acer",1,"<40"
"5332",133791.2,56,"2","15","0",112279.6,"Sony",2,"40-60"
"5333",49192.6,72,"0","18","4",429056.7,"Acer",3,"60+"
"5334",34691.73,24,"0","10","0",351418.8,"Sony",1,"<40"
"5335",114923.9,51,"1","12","6",0,"Acer",2,"40-60"
"5336",126421.8,39,"4","15","3",267105.6,"Acer",1,"<40"
"5337",32758.13,59,"1","10","4",434614.4,"Sony",2,"40-60"
"5338",73784.71,67,"1","3","4",430145.7,"Sony",3,"60+"
"5339",95004.34,20,"4","9","1",248162,"Acer",1,"<40"
"5340",77840.12,43,"3","3","2",317022.9,"Sony",2,"40-60"
"5341",44734.99,44,"1","7","7",381898.4,"Sony",2,"40-60"
"5342",108125.8,39,"2","5","7",195179.7,"Sony",1,"<40"
"5343",24699.33,74,"2","3","1",157546,"Sony",3,"60+"
"5344",83512.18,67,"3","11","0",193775.2,"Sony",3,"60+"
"5345",139195.4,38,"0","13","3",108612.1,"Sony",1,"<40"
"5346",68713.2,35,"3","12","5",310316.7,"Acer",1,"<40"
"5347",56387.48,61,"3","15","0",462384,"Acer",3,"60+"
"5348",133077.5,60,"3","9","4",111292.6,"Sony",3,"60+"
"5349",39895.31,55,"2","13","8",198852.6,"Sony",2,"40-60"
"5350",83305.23,24,"2","3","2",252628.9,"Acer",1,"<40"
"5351",139980.2,42,"3","7","3",209713.1,"Sony",2,"40-60"
"5352",130074,31,"0","10","6",70517.85,"Sony",1,"<40"
"5353",60991.8,22,"2","3","1",101139.4,"Acer",1,"<40"
"5354",84797.67,28,"0","17","5",153943.9,"Acer",1,"<40"
"5355",136445.9,32,"2","17","2",476657,"Sony",1,"<40"
"5356",25658.13,27,"4","2","5",178508.6,"Sony",1,"<40"
"5357",70545.86,26,"0","15","2",116113.6,"Acer",1,"<40"
"5358",119232.9,28,"0","12","8",324748.7,"Sony",1,"<40"
"5359",22953.97,70,"1","3","8",62202.48,"Sony",3,"60+"
"5360",28019.17,31,"4","20","3",260430.2,"Sony",1,"<40"
"5361",86756.69,23,"4","4","5",1686.012,"Acer",1,"<40"
"5362",140480.2,25,"2","9","0",381188.7,"Sony",1,"<40"
"5363",83806.72,54,"3","13","2",185845.5,"Acer",2,"40-60"
"5364",112473.5,67,"2","16","4",380816.9,"Sony",3,"60+"
"5365",65671.95,28,"4","1","7",278505,"Acer",1,"<40"
"5366",67589.02,37,"2","14","8",63864.74,"Acer",1,"<40"
"5367",31383.57,26,"3","7","2",437712.4,"Sony",1,"<40"
"5368",111718.7,46,"3","8","1",166842.9,"Acer",2,"40-60"
"5369",67720.54,66,"0","10","6",331549,"Acer",3,"60+"
"5370",77291.49,67,"1","5","2",302009.5,"Sony",3,"60+"
"5371",65482.08,62,"3","15","7",21814.22,"Acer",3,"60+"
"5372",93154.99,39,"1","9","6",215413.2,"Acer",1,"<40"
"5373",140526.3,60,"2","17","3",97307.74,"Sony",3,"60+"
"5374",57231.43,27,"2","1","8",404200.4,"Acer",1,"<40"
"5375",115189.8,24,"3","3","6",38579.91,"Sony",1,"<40"
"5376",73812.99,74,"1","4","0",49637.67,"Sony",3,"60+"
"5377",80163.8,35,"4","10","3",87314.06,"Acer",1,"<40"
"5378",21766.38,49,"0","12","0",33897.18,"Sony",2,"40-60"
"5379",84812.22,38,"2","16","2",256472.7,"Acer",1,"<40"
"5380",93711.68,27,"3","8","7",421020.1,"Acer",1,"<40"
"5381",29341.11,62,"3","9","2",133141,"Acer",3,"60+"
"5382",143606.1,76,"0","5","5",109182.8,"Sony",3,"60+"
"5383",67810.96,30,"4","5","1",155860.4,"Acer",1,"<40"
"5384",121143.8,51,"0","16","4",102906.5,"Acer",2,"40-60"
"5385",133301.2,72,"1","3","6",499783.6,"Sony",3,"60+"
"5386",102978.9,45,"0","12","5",25249.97,"Acer",2,"40-60"
"5387",25902.27,50,"0","1","3",254051.2,"Sony",2,"40-60"
"5388",140703,73,"4","16","0",219306.1,"Sony",3,"60+"
"5389",140685.6,66,"4","6","3",144054.3,"Sony",3,"60+"
"5390",82514.84,59,"1","17","4",318930.2,"Sony",2,"40-60"
"5391",65078.55,52,"2","11","2",385897.6,"Sony",2,"40-60"
"5392",47359.95,62,"4","18","3",59681.54,"Acer",3,"60+"
"5393",124414.9,75,"0","14","4",449754.6,"Sony",3,"60+"
"5394",53044.49,48,"1","16","7",48044.88,"Sony",2,"40-60"
"5395",99318.92,56,"4","3","3",338481.3,"Acer",2,"40-60"
"5396",101974.1,47,"2","11","5",379488.4,"Acer",2,"40-60"
"5397",44110.23,74,"1","1","5",444166.8,"Acer",3,"60+"
"5398",89648.49,20,"3","20","8",405148.2,"Acer",1,"<40"
"5399",67273.8,72,"4","17","5",352124.1,"Acer",3,"60+"
"5400",84539.93,75,"2","19","0",49567.4,"Sony",3,"60+"
"5401",47656.18,40,"4","20","8",332355.9,"Sony",2,"40-60"
"5402",37470.56,78,"1","10","8",388524,"Acer",3,"60+"
"5403",131212.1,52,"4","15","2",407196.8,"Sony",2,"40-60"
"5404",142331.9,80,"2","11","7",378687.4,"Sony",3,"60+"
"5405",75757.95,65,"0","4","3",217177.8,"Sony",3,"60+"
"5406",26386.73,20,"0","18","0",475256.9,"Sony",1,"<40"
"5407",96692.31,66,"0","13","6",305766.3,"Sony",3,"60+"
"5408",104566.1,51,"0","13","8",104985.1,"Acer",2,"40-60"
"5409",111165.3,45,"2","17","1",391391.2,"Acer",2,"40-60"
"5410",94388.72,42,"4","7","1",466228.1,"Acer",2,"40-60"
"5411",131950.6,44,"1","17","7",338686.3,"Sony",2,"40-60"
"5412",48844.6,30,"2","12","1",432051.2,"Acer",1,"<40"
"5413",118849.5,63,"0","1","3",399388.5,"Sony",3,"60+"
"5414",116674.4,76,"3","2","7",159795.7,"Sony",3,"60+"
"5415",34295.32,54,"0","15","1",216314.3,"Sony",2,"40-60"
"5416",114067.4,36,"3","15","8",269371.4,"Sony",1,"<40"
"5417",40219.95,26,"3","15","5",213501.9,"Sony",1,"<40"
"5418",92468.25,52,"1","19","0",162031.6,"Acer",2,"40-60"
"5419",53199.44,58,"4","14","3",304535.3,"Sony",2,"40-60"
"5420",91422.84,76,"0","6","8",95421.48,"Sony",3,"60+"
"5421",96668.74,59,"0","19","1",415894.9,"Acer",2,"40-60"
"5422",119767.7,78,"4","18","2",282004.7,"Sony",3,"60+"
"5423",119669.8,38,"2","12","6",441595.9,"Sony",1,"<40"
"5424",33402.51,64,"3","10","8",226288.6,"Acer",3,"60+"
"5425",86620.13,76,"3","14","7",362679.5,"Sony",3,"60+"
"5426",133295.8,66,"0","16","0",202868.3,"Sony",3,"60+"
"5427",66689.82,63,"0","3","0",427462.3,"Acer",3,"60+"
"5428",139853.1,76,"3","6","5",405489.7,"Sony",3,"60+"
"5429",139462.1,35,"4","13","6",308552.9,"Sony",1,"<40"
"5430",55650.49,66,"4","12","6",488181.3,"Acer",3,"60+"
"5431",30119.39,79,"2","4","0",168818.9,"Acer",3,"60+"
"5432",69568.81,51,"1","17","1",348544.5,"Sony",2,"40-60"
"5433",68442.81,20,"0","17","2",269089.9,"Acer",1,"<40"
"5434",114661.3,30,"2","9","7",32682.14,"Sony",1,"<40"
"5435",125356.8,64,"3","17","2",194349.3,"Sony",3,"60+"
"5436",132704.5,33,"4","18","6",161045.4,"Sony",1,"<40"
"5437",127653.6,59,"0","1","6",233436.8,"Sony",2,"40-60"
"5438",143180.1,40,"0","7","5",337251.8,"Sony",2,"40-60"
"5439",85594.41,41,"4","17","5",263451.4,"Acer",2,"40-60"
"5440",107296.1,24,"0","19","7",389746.9,"Sony",1,"<40"
"5441",95134.19,38,"1","9","0",363188.7,"Acer",1,"<40"
"5442",59920.73,78,"4","2","4",483192,"Acer",3,"60+"
"5443",94914.73,66,"3","13","7",6873.261,"Sony",3,"60+"
"5444",134182.5,78,"4","5","2",342598,"Sony",3,"60+"
"5445",148692.6,67,"1","13","0",331383.1,"Sony",3,"60+"
"5446",68075.25,75,"2","10","8",182232.4,"Acer",3,"60+"
"5447",44809.75,58,"3","8","4",109990.8,"Sony",2,"40-60"
"5448",135631,70,"1","13","5",405222.7,"Sony",3,"60+"
"5449",38037,47,"1","18","7",411534.5,"Sony",2,"40-60"
"5450",55429.04,36,"4","15","0",431700.1,"Acer",1,"<40"
"5451",73667.25,80,"2","13","4",49286.21,"Acer",3,"60+"
"5452",137260.8,66,"3","13","7",294134.4,"Sony",3,"60+"
"5453",74149.15,80,"2","6","8",128955.4,"Sony",3,"60+"
"5454",67753.64,51,"0","18","3",451529.4,"Sony",2,"40-60"
"5455",52462.03,31,"2","16","3",161914.2,"Acer",1,"<40"
"5456",133428.5,24,"4","3","7",83934.3,"Sony",1,"<40"
"5457",43936.05,23,"4","9","8",257884.2,"Sony",1,"<40"
"5458",93937.73,54,"0","19","6",278486.6,"Acer",2,"40-60"
"5459",77027.54,63,"4","8","2",465847.6,"Sony",3,"60+"
"5460",109773,60,"0","18","2",0,"Sony",3,"60+"
"5461",39946.93,72,"3","14","1",471919.2,"Acer",3,"60+"
"5462",46190.65,77,"4","20","3",295194.4,"Acer",3,"60+"
"5463",57458.08,57,"3","20","0",5e+05,"Sony",2,"40-60"
"5464",128683.3,46,"1","4","2",388352.9,"Sony",2,"40-60"
"5465",70711,40,"3","7","2",167.5147,"Sony",2,"40-60"
"5466",110929.7,23,"1","15","2",285824.8,"Sony",1,"<40"
"5467",36252.98,35,"4","1","0",141140.6,"Sony",1,"<40"
"5468",23614.73,48,"2","18","5",34230.43,"Sony",2,"40-60"
"5469",79447.82,26,"1","14","7",5e+05,"Acer",1,"<40"
"5470",71833.65,55,"4","15","0",105253.5,"Sony",2,"40-60"
"5471",36606.64,58,"3","5","7",138836.8,"Acer",2,"40-60"
"5472",74822.09,59,"3","19","5",407249.6,"Sony",2,"40-60"
"5473",81045.25,50,"4","5","6",196855.3,"Acer",2,"40-60"
"5474",51814.96,60,"4","10","0",24508.31,"Sony",3,"60+"
"5475",62820.31,70,"2","20","6",21491.77,"Acer",3,"60+"
"5476",25359.72,47,"3","19","7",320844.2,"Sony",2,"40-60"
"5477",116977,48,"3","20","7",179338.5,"Acer",2,"40-60"
"5478",46691.58,73,"2","5","2",34985.36,"Acer",3,"60+"
"5479",138050.5,30,"1","10","0",408826.4,"Sony",1,"<40"
"5480",103743.6,73,"1","15","6",62626.7,"Sony",3,"60+"
"5481",92998.59,50,"3","8","2",364070.7,"Acer",2,"40-60"
"5482",67781.98,71,"2","16","2",144756.3,"Acer",3,"60+"
"5483",60259.48,66,"0","4","4",281680.7,"Acer",3,"60+"
"5484",103326.4,80,"0","18","4",433915,"Sony",3,"60+"
"5485",98152.65,72,"0","18","3",127394.4,"Sony",3,"60+"
"5486",41039.34,59,"3","4","0",48843.44,"Acer",2,"40-60"
"5487",27680.85,20,"2","15","1",124633.9,"Sony",1,"<40"
"5488",141882.6,79,"3","2","1",189877.2,"Sony",3,"60+"
"5489",133120,74,"1","19","2",223768.7,"Sony",3,"60+"
"5490",127449.3,22,"0","18","2",423907.5,"Sony",1,"<40"
"5491",132767,34,"3","18","1",342321,"Sony",1,"<40"
"5492",140358.4,25,"0","1","2",23254.77,"Sony",1,"<40"
"5493",113535.7,38,"0","20","4",169563.5,"Sony",1,"<40"
"5494",78807.91,75,"3","15","5",272958.9,"Sony",3,"60+"
"5495",21427.62,54,"2","12","7",390978.7,"Sony",2,"40-60"
"5496",79496.16,73,"0","20","0",100844.4,"Sony",3,"60+"
"5497",63745.14,59,"2","2","5",468394.2,"Sony",2,"40-60"
"5498",45800.72,74,"0","1","4",392616.9,"Acer",3,"60+"
"5499",125088.3,33,"0","5","8",42840.08,"Sony",1,"<40"
"5500",106701.8,36,"0","19","2",472439.1,"Sony",1,"<40"
"5501",130036.7,78,"2","15","7",313539.9,"Sony",3,"60+"
"5502",84661.75,68,"4","12","0",411014.5,"Sony",3,"60+"
"5503",114934.5,53,"2","10","4",99021.02,"Acer",2,"40-60"
"5504",121946.2,31,"2","13","2",422664.3,"Sony",1,"<40"
"5505",23306.37,20,"1","10","4",134264.5,"Sony",1,"<40"
"5506",137209.6,71,"4","13","3",390482.8,"Sony",3,"60+"
"5507",104018.3,56,"3","9","1",46760.26,"Acer",2,"40-60"
"5508",58583.79,65,"3","2","3",163521,"Acer",3,"60+"
